,primaryTitle,isAdult,startYear,runtimeMinutes,genres,PolloRating
20584,Planet Outlaws,0,1953,71,"Action,Family,Sci-Fi",0.1593280444780708
206732,SEAL Patrol,0,2014,80,"Action,Sci-Fi,Thriller",0.15930196846470385
51243,Interzone,0,1989,97,"Action,Comedy,Sci-Fi",0.1592660276694129
20598,Project Moon Base,0,1953,63,Sci-Fi,0.15925370029239863
64262,Virtual Encounters,0,1996,84,"Drama,Sci-Fi",0.1592092398173
224981,Alien Valley,0,2012,78,"Horror,Mystery,Sci-Fi",0.15920302276714082
254295,Precognition,0,2018,107,"Action,Sci-Fi",0.15916978790868236
252282,The Astronauts' Bodies,0,2017,75,"Drama,Sci-Fi",0.1591115158356511
194917,Light,0,2010,88,"Adventure,Fantasy,Sci-Fi",0.1591115158356511
47769,A Man Called Rage,0,1984,91,"Action,Sci-Fi,Thriller",0.1591058691883693
286187,Noise,0,2019,105,"Sci-Fi,Thriller",0.1590840646361999
239516,Edgar Allan Poe's Plan 13: The House of Elvis,0,1986,\N,Sci-Fi,0.1590840646361999
244787,1.7 Alpha,0,2015,97,"Drama,Sci-Fi",0.1590840646361999
63062,Carnosaur 3: Primal Species,0,1996,85,"Action,Horror,Sci-Fi",0.15906612978373694
84983,Land of Doom,0,1986,87,"Action,Adventure,Sci-Fi",0.15902384197575328
141191,20 Years After,0,2008,95,"Drama,Fantasy,Sci-Fi",0.1589850282892608
142702,First Strike,0,2009,90,"Action,Sci-Fi,Thriller",0.1589731258278156
127187,The Praying Mantis,0,2004,96,"Romance,Sci-Fi,Thriller",0.15893768327431088
261703,Friend of the World,0,2020,50,"Comedy,Horror,Sci-Fi",0.15886806713742857
265926,Darken,0,2017,86,"Fantasy,Horror,Sci-Fi",0.158826844296335
88630,Numb,0,2003,77,Sci-Fi,0.1588088116879406
142565,Uchuujin from Outer Space,0,2007,165,"Comedy,Sci-Fi",0.1588088116879406
95542,Maxwell's Demon,0,1999,78,"Drama,Sci-Fi",0.1587982699699938
125977,The Shadowlands,0,2003,91,Sci-Fi,0.1587982699699938
27870,Neutrón contra el Dr. Caronte,0,1963,80,"Action,Horror,Sci-Fi",0.1587982699699938
221272,Insight,0,2013,103,"Drama,Sci-Fi,Thriller",0.1587569692995725
88996,Voltage Fighter Gowcaizer,0,1996,90,"Action,Animation,Sci-Fi",0.1587569692995725
213856,Project Evolution,0,2018,102,"Drama,Sci-Fi",0.1587411667507122
136338,Orthogenesis,0,2005,47,Sci-Fi,0.1587411667507122
195495,Dominant Gene,0,2011,100,"Action,Adventure,Sci-Fi",0.1587411667507122
101612,Sex Files: Alien Erotica II,0,2000,80,"Romance,Sci-Fi",0.1586769891695593
164862,The Complex: Lockdown,0,2020,78,"Sci-Fi,Thriller",0.1586298970554187
243246,Elage,0,1989,89,Sci-Fi,0.15861687303717578
147880,Dead Americans,0,2010,\N,Sci-Fi,0.15857724293341388
23635,Der ideale Untermieter,0,1957,98,"Family,Sci-Fi",0.15857724293341388
83219,Uçan Kiz,0,1972,100,"Action,Sci-Fi",0.15853659084228186
207274,Black Web,0,2012,89,"Drama,Sci-Fi,Thriller",0.1585316440979659
145223,The Vanguard,0,2008,89,"Action,Horror,Sci-Fi",0.15851270636434936
82885,Virtual Encounters 2,0,1998,83,Sci-Fi,0.1584972730790077
35571,Pierscien ksieznej Anny,0,1971,99,"Family,History,Sci-Fi",0.15843578245854123
40358,Panic,0,1982,93,"Horror,Sci-Fi",0.15839854658878055
65657,Foiled,0,2000,78,"Action,Drama,Sci-Fi",0.15839751354803627
241698,Turn A Gundam: Movie II: Moonlight Butterfly,0,2002,128,"Animation,Sci-Fi,War",0.15839751354803627
14173,The Fighting Devil Dogs,0,1943,69,"Adventure,Sci-Fi,War",0.15837509263166166
66429,Hercules in the Valley of Woe,0,1961,90,"Comedy,Fantasy,Sci-Fi",0.1583379235452506
136778,Neil,0,2005,90,"Drama,Sci-Fi",0.15827261519318517
111315,Desert Sky,0,1997,90,"Drama,Sci-Fi",0.15827261519318517
61756,Electra,0,1996,87,"Action,Sci-Fi,Thriller",0.158262669569407
66822,Centrespread,0,1981,82,"Drama,Sci-Fi",0.15824467310139528
44266,The Return,0,1980,91,"Mystery,Sci-Fi,Thriller",0.15820602691436925
224050,Travelers,0,2013,83,"Action,Adventure,Sci-Fi",0.1581676913392697
210252,A Brand New You,0,2014,83,"Comedy,Sci-Fi",0.1581363007323842
226843,Doctor Who: Besieged,0,2013,95,"Adventure,Drama,Sci-Fi",0.1581363007323842
30494,Ypotron - Final Countdown,0,1966,100,"Sci-Fi,Thriller",0.15812362118135256
28370,The Crawling Hand,0,1963,89,"Horror,Sci-Fi",0.15810311203242464
125890,Spider Man,0,1966,\N,"Adventure,Crime,Sci-Fi",0.15809076706647063
106544,Flying Virus,0,2001,100,"Action,Horror,Sci-Fi",0.15805264389224682
231384,The Hollow One,0,2015,95,"Horror,Sci-Fi,Thriller",0.15799398685612653
52943,The Sisterhood,0,1988,75,"Action,Adventure,Sci-Fi",0.15798807893589242
276330,Case 347,0,2020,85,"Sci-Fi,Thriller",0.15796313214922147
235659,Creature,0,2014,134,"Action,Horror,Sci-Fi",0.1579578942130643
115774,Corn,0,2004,97,"Drama,Sci-Fi,Thriller",0.15795101493749597
201011,Infected,0,2013,116,"Action,Horror,Sci-Fi",0.1579332485829085
30361,Space Probe Taurus,0,1965,81,"Horror,Sci-Fi",0.1579332485829085
163811,Red & Blue Marbles,0,2011,\N,Sci-Fi,0.15792638944662157
148678,Rising Wolf,0,2021,102,"Fantasy,Mystery,Sci-Fi",0.15790113857651977
125874,Süpermen Dönüyor,0,1979,67,"Adventure,Fantasy,Sci-Fi",0.1578783675228703
239927,Origin,0,2016,93,"Action,Drama,Sci-Fi",0.15786930155621703
28957,The Yesterday Machine,0,1965,85,Sci-Fi,0.15786333585298232
230466,Medusa,0,2015,109,"Horror,Sci-Fi,Thriller",0.15782432657506903
258800,Archons,0,2018,88,"Horror,Sci-Fi,Thriller",0.15779776639666834
231213,Cosmodrama,0,2015,112,"Comedy,Drama,Sci-Fi",0.15773211488314104
139744,Keeper of the Necklace,0,2007,123,"Romance,Sci-Fi",0.15773203322119242
27143,Planets Around Us,0,1962,85,"Horror,Sci-Fi",0.1576740534741449
210533,The Cure,0,2014,90,"Action,Sci-Fi,Thriller",0.15766339057871648
6443,End of the World,0,1931,105,Sci-Fi,0.15765710689301551
205534,Gothic Assassins,0,2012,116,"Action,Drama,Sci-Fi",0.15765103506354455
213742,The Founder,0,2012,108,"Comedy,Sci-Fi",0.15762544654495264
54641,The Carpathian Mushroom,0,1989,100,"Comedy,Drama,Sci-Fi",0.15762544654495264
165446,Dire Wolf,0,2009,86,"Action,Horror,Sci-Fi",0.1575969322537291
146640,My DNA Says I Love You,0,2007,95,"Comedy,Romance,Sci-Fi",0.15746463951258907
47196,Bye Bye Jupiter,0,1984,130,"Drama,Sci-Fi",0.1574331204991637
43115,Metal Messiah,0,1978,76,"Musical,Sci-Fi",0.15736499445281063
138390,Afterman 2,0,2005,86,"Action,Sci-Fi,Thriller",0.15736499445281063
233815,Despertar,0,2014,84,"Sci-Fi,Thriller",0.1572336011796884
51993,Accidents,0,1989,90,"Action,Sci-Fi,Thriller",0.15723225582446232
53134,Warlords,0,1988,87,"Action,Sci-Fi",0.15720548350994382
47433,Twinkle Twinkle Little Star,0,1983,92,"Comedy,Sci-Fi",0.15716122685554496
120605,La zona del silencio,0,1990,82,"Horror,Mystery,Sci-Fi",0.1571504263067767
288192,Tributaries,0,2021,101,"Drama,Sci-Fi",0.1571504263067767
210550,Hotspot,0,2013,80,"Fantasy,Sci-Fi,Thriller",0.15710606368568958
32948,Swiss Made,0,1968,45,Sci-Fi,0.15710606368568958
114606,Dream Warrior,0,2003,95,"Action,Sci-Fi",0.15704596729030312
120998,Light and the Sufferer,0,2007,70,"Drama,Sci-Fi",0.15695835761399768
107673,Nurse Diary: Beast Afternoon,0,1982,66,"Crime,Sci-Fi",0.15688994624850933
90223,The Star Inspector,0,1980,81,Sci-Fi,0.15688986573809408
57543,Invader,0,1991,95,Sci-Fi,0.15682504891915827
232262,The Truth,0,2014,99,"Action,Drama,Sci-Fi",0.15677390013693313
61427,Alien Escape,0,1997,85,Sci-Fi,0.15677369099012017
203239,Death Run,0,1987,70,"Action,Horror,Sci-Fi",0.15676669321527587
200474,AniMen: Triton Force,0,2010,90,"Adventure,Animation,Sci-Fi",0.15676600243760902
242670,Bad Vegan and the Teleportation Machine,0,2016,90,"Comedy,Sci-Fi,Thriller",0.15674459309743227
30257,Planet of the Female Invaders,0,1966,86,"Fantasy,Sci-Fi",0.1566564468135471
42502,Where's Willie?,0,1978,97,"Comedy,Family,Sci-Fi",0.15665590666451876
133437,A Crocus Bloomed,0,2004,45,"Drama,Mystery,Sci-Fi",0.15662461786070273
266301,MappaMundi,0,2017,45,"Drama,Fantasy,Sci-Fi",0.15662461786070273
209139,Khronos,0,2022,98,"Adventure,Family,Sci-Fi",0.15661717411508339
29899,Snow Devils,0,1967,78,"Drama,Sci-Fi",0.1565216783209099
190025,Invertebrate,0,2011,45,Sci-Fi,0.15649070026323736
111448,Oceano Atlantis,0,1993,80,Sci-Fi,0.15649070026323736
264440,"Alien, Baby!",0,2017,56,"Comedy,Sci-Fi",0.1564440391599542
173471,Project X: The True Story of Power Plant 67,0,2007,90,"Drama,Sci-Fi,Thriller",0.1564440391599542
155616,Solar Impact,0,2019,86,"Horror,Sci-Fi",0.1564373823102989
34463,Junket 89,0,1970,56,"Family,Sci-Fi",0.15642814691853846
54309,Time Trackers,0,1989,86,"Action,Adventure,Sci-Fi",0.15642646293631346
245958,Driftwood,0,2016,75,"Drama,Sci-Fi,Thriller",0.15640959548160008
161382,Monster SeaFood Wars,0,2020,84,"Comedy,Fantasy,Sci-Fi",0.15639391856301982
84603,Veronica 2030,0,1999,70,"Romance,Sci-Fi",0.15638742647211937
45880,Health Warning,0,1983,78,"Action,Sci-Fi",0.15635426033979652
19607,The Jungle,0,1952,73,"Adventure,Drama,Sci-Fi",0.1563237921031029
246680,Unmatta,0,2019,106,"Action,Horror,Sci-Fi",0.15619066431732734
120906,Lost in New Mexico: The Strange Tale of Susan Hero,0,2007,85,"Drama,Romance,Sci-Fi",0.1561509381520342
176071,City Rush 3,0,2023,55,"Action,Crime,Sci-Fi",0.1561509381520342
183006,RiffTrax: Firehead,0,2013,80,"Action,Sci-Fi",0.1561509381520342
36456,The Man with Two Heads,0,1972,80,"Horror,Sci-Fi",0.15614643956365235
150712,Parallax,0,2023,113,"Sci-Fi,Thriller",0.15608673375471876
48536,Alien Warrior,0,1985,100,"Action,Crime,Sci-Fi",0.15608280770451882
31974,Madame Death,0,1969,85,"Horror,Mystery,Sci-Fi",0.15604139444590295
166639,Cephalopod,0,2010,90,"Drama,Sci-Fi",0.1560123354091167
108784,Kalimán en el siniestro mundo de Humanón,0,1976,103,"Adventure,Fantasy,Sci-Fi",0.1560123354091167
63973,Rokovye yaytsa,0,1996,119,"Comedy,Sci-Fi",0.1559981452213204
251909,Kolobakha,0,2008,94,Sci-Fi,0.1559975512215509
285533,Infinite Sea,0,2021,78,"Drama,Sci-Fi",0.1559975512215509
99777,I.K.U.,1,2000,90,"Adult,Sci-Fi",0.15596268740331237
146451,Santamaria,0,2019,85,"Mystery,Sci-Fi",0.15593763033667069
272267,Demon with the Atomic Brain,0,2017,75,Sci-Fi,0.15589113052181633
116627,Flash Gordon's Battle in Space,0,1967,75,"Action,Adventure,Sci-Fi",0.15589113052181633
153373,FP 4EVZ,0,2023,\N,"Adventure,Comedy,Sci-Fi",0.15582732122729617
2162,Laughing at Danger,0,1924,60,"Action,Comedy,Sci-Fi",0.15582065565373163
175806,Under Three Moons,0,2022,89,Sci-Fi,0.15582065565373163
286072,Raid on Passion Planet,0,2018,101,Sci-Fi,0.15577605743787096
214009,Vessel,0,2013,100,Sci-Fi,0.15577605743787096
63909,Precious Find,0,1996,90,"Adventure,Sci-Fi,Western",0.15577389511407008
38031,The Clones,0,1973,93,"Action,Sci-Fi",0.15575409847375543
179374,Unremembered,0,2009,135,"Mystery,Sci-Fi",0.1557349357389478
191677,Dam999,0,2011,108,"Adventure,Drama,Sci-Fi",0.15571460650147725
44781,Earthbound,0,1981,94,"Comedy,Family,Sci-Fi",0.15568652810239272
124895,Retrograde,0,2004,93,"Action,Sci-Fi",0.15566712149809805
151831,Outsiders,0,2021,85,"Mystery,Sci-Fi,Thriller",0.15560836007475587
78536,Serebristaya pyl,0,1953,102,"Drama,Sci-Fi",0.15556303401666485
54891,Future Force,0,1989,84,"Action,Crime,Sci-Fi",0.15554990371554836
104145,Anak ni Zuma,0,1987,115,"Action,Horror,Sci-Fi",0.1554435598053974
87290,The Good Book,0,1997,81,"Action,Horror,Sci-Fi",0.15541962136016726
192190,The Visitor from Planet Omicron,0,2013,96,"Comedy,Family,Sci-Fi",0.15539766149751172
35101,Three Supermen in the Jungle,0,1970,90,"Adventure,Comedy,Sci-Fi",0.15538131025235477
175613,Who Wants to Live Forever?,0,2022,72,"Drama,Sci-Fi",0.15534091017417168
241229,Robot World,0,2015,82,"Sci-Fi,Thriller",0.1553029946249791
55382,Red Blooded American Girl,0,1990,89,"Comedy,Horror,Sci-Fi",0.1553029946249791
23590,Half Human,0,1958,63,"Horror,Sci-Fi",0.1553029946249791
243979,Le scaphandrier,0,2015,78,"Adventure,Horror,Sci-Fi",0.15528325362232728
170773,Savage,0,2011,86,"Horror,Sci-Fi,Thriller",0.1552643654424655
78451,The Killings at Outpost Zeta,0,1980,92,"Sci-Fi,Thriller",0.15524919866371323
103586,Syukur 21,0,2000,90,"Drama,Sci-Fi",0.1552040462333348
87994,O ippotis tis lakouvas,0,1985,93,"Comedy,Sci-Fi",0.15515294508472974
71072,Urban Animals,0,1987,90,"Comedy,Sci-Fi",0.15510792240483912
227315,Apeiron,0,2013,90,"Drama,Sci-Fi,Thriller",0.15509191133017122
63621,Lawnmower Man 2: Beyond Cyberspace,0,1996,93,"Action,Sci-Fi,Thriller",0.15507468417479978
213381,Cycle,0,2012,78,"Animation,Mystery,Sci-Fi",0.15504525276546985
181454,Jim,0,2010,101,"Drama,Fantasy,Sci-Fi",0.1549807390402746
286970,Chest,0,2022,95,"Crime,Horror,Sci-Fi",0.1549385950962365
274132,Mandao of the Dead,0,2018,74,"Comedy,Horror,Sci-Fi",0.15491349977095198
264032,Where the Water Runs,0,2018,\N,"Drama,Sci-Fi,Thriller",0.15491254832258317
53062,Trinadtsatyy apostol,0,1988,105,Sci-Fi,0.15488201373470603
56082,Eternal Fist,0,1992,95,"Action,Sci-Fi",0.15486809717710937
51588,Programmed to Kill,0,1987,91,"Action,Sci-Fi",0.15486432330069433
53956,Monster High,0,1989,84,"Comedy,Horror,Sci-Fi",0.1547758758211137
138977,Waste of Space,0,2010,78,"Adventure,Comedy,Sci-Fi",0.1547728272276524
257541,Dead Trigger,0,2017,91,"Action,Horror,Sci-Fi",0.15473112463886712
127590,Gong,0,2003,81,"Drama,Sci-Fi",0.15472566878136096
265179,Spider-Man: Balance Act,0,2016,54,"Action,Sci-Fi",0.15472566878136096
262993,Black Friday,0,2017,81,"Comedy,Sci-Fi",0.15469779115700025
278809,Passagem Secreta,0,2021,95,"Adventure,Mystery,Sci-Fi",0.1546949508957333
120793,Guardian of the Realm,0,2004,111,"Horror,Sci-Fi,Thriller",0.15463148593073925
59511,Skeeter,0,1993,95,"Action,Horror,Sci-Fi",0.1545352638002026
243587,Bill the Galactic Hero,0,2014,90,"Comedy,Sci-Fi",0.15452789935479885
261219,Muerte: Tales of Horror,0,2018,94,"Fantasy,Horror,Sci-Fi",0.15452789935479885
116118,The Low Budget Time Machine,0,2003,48,"Comedy,Sci-Fi",0.15446472689352614
192583,Mirrors for Princes,0,2011,63,"Drama,Fantasy,Sci-Fi",0.1544600055852587
225300,Chronicles of Humanity: Uprising,0,2013,76,"Action,Animation,Sci-Fi",0.1544600055852587
37019,The Body Shop,0,1972,75,"Horror,Sci-Fi",0.15445570779816395
132328,Somne,0,2005,90,"Horror,Sci-Fi,Thriller",0.15442159227833532
60743,New Crime City,0,1994,86,"Action,Sci-Fi",0.15442159227833532
111450,Oigyeseo on Ulemae,0,1986,80,"Action,Family,Sci-Fi",0.15438619143602558
206753,Psycho Bettys from Planet Pussycat,0,2011,95,"Comedy,Musical,Sci-Fi",0.15438619143602558
26505,12 to the Moon,0,1960,74,Sci-Fi,0.15434282094706445
112192,Luminal,0,2004,89,"Drama,Sci-Fi,Thriller",0.15433976639338512
245313,Genesis,0,2018,114,Sci-Fi,0.1543179357318449
30647,Hellish Spiders,0,1968,85,"Action,Horror,Sci-Fi",0.1542517458747674
68386,Ciao marziano,0,1980,88,"Comedy,Sci-Fi",0.1542517458747674
174198,Canary,0,2009,93,Sci-Fi,0.15417640816747488
51049,The Emissaries of Khalom,0,1988,113,"Drama,Mystery,Sci-Fi",0.15417640816747488
93875,Kappa,0,1994,118,"Fantasy,Sci-Fi",0.15417640816747488
23309,Girl in His Pocket,0,1957,82,"Comedy,Fantasy,Sci-Fi",0.154137491051167
135831,The Final Equation,0,2009,\N,"Sci-Fi,Thriller",0.15413564958278478
209760,Back on Track,0,2011,\N,"Drama,Sci-Fi",0.1541355239973625
51480,Nihil oder Alle Zeit der Welt,0,1987,56,"Drama,Music,Sci-Fi",0.1541355239973625
75938,Mindkiller,0,1987,84,"Horror,Sci-Fi",0.15411050866202136
256989,Wetware,0,2018,104,Sci-Fi,0.15405332354289367
180685,Wapakman,0,2009,100,"Action,Comedy,Sci-Fi",0.1539844978540553
11398,Men with Steel Faces,0,1940,70,"Action,Music,Sci-Fi",0.153974533862041
116432,Flying Saucers Over Istanbul,0,1955,73,"Comedy,Sci-Fi",0.15393722725091108
44364,The Six Thousand Dollar Nigger,0,1978,80,"Action,Comedy,Sci-Fi",0.15392851533726
203795,Altergeist,0,2014,91,"Horror,Sci-Fi,Thriller",0.15391406689341003
68377,Bio-Tech Warrior,0,1996,81,"Action,Sci-Fi",0.1539051122908201
95056,Le maître du temps,0,1971,70,"Drama,Sci-Fi",0.1539051122908201
57959,Raiders of the Sun,0,1992,80,"Action,Adventure,Sci-Fi",0.15382808660764968
171475,Schoof,0,2008,68,"Comedy,Sci-Fi",0.1536876221129567
223891,The World,0,2013,125,Sci-Fi,0.1536876221129567
277883,Time Jumpers,0,2018,79,Sci-Fi,0.1536703638431838
114373,The Antman,0,2002,94,"Comedy,Horror,Sci-Fi",0.15366555013426467
47080,Pankow '95,0,1983,88,Sci-Fi,0.1535975888950655
285255,Bangkit!,0,2016,122,"Action,Drama,Sci-Fi",0.15351015094267714
285705,Taking Tiger Mountain: Revisited,0,2019,77,"Drama,Sci-Fi",0.15349129390271848
215929,Specter,0,2012,81,"Horror,Sci-Fi,Thriller",0.15346933294315754
191115,Zombies from Outer Space,0,2012,90,"Comedy,Horror,Sci-Fi",0.15339592025552595
269688,SuperGrid,0,2018,80,"Action,Fantasy,Sci-Fi",0.15337599601212193
20452,The Lost Planet,0,1953,246,"Family,Sci-Fi",0.15337416272871415
251758,One Under the Sun,0,2017,101,"Drama,Mystery,Sci-Fi",0.15334988557405385
61637,Concert for a Rat,0,1995,110,"Fantasy,Sci-Fi",0.15332659596839812
218764,The Elegant Clockwork of the Universe,0,2013,105,"Drama,Mystery,Sci-Fi",0.15332659596839812
18030,The Flying Saucer,0,1950,69,"Sci-Fi,Thriller",0.1532933317874682
200762,7 Splinters in Time,0,2018,75,"Mystery,Sci-Fi,Thriller",0.1532780739445695
80934,H2S,0,1969,85,"Drama,Sci-Fi",0.1532675845371819
196091,Still Waters,0,2011,80,"Horror,Sci-Fi",0.1532675845371819
38803,Le futur aux trousses,0,1975,110,"Comedy,Sci-Fi",0.15322640084823963
198293,Zombie Abomination: The Italian Zombie Movie - Part 1,0,2010,100,"Comedy,Horror,Sci-Fi",0.15322640084823963
287935,Eleven Eleven,0,2019,90,Sci-Fi,0.15320381382401957
79032,Driving Force,0,1989,90,"Action,Sci-Fi",0.15320381382401957
250172,The Winter Hunger,0,2021,110,"Crime,Horror,Sci-Fi",0.15318478834412186
174714,Realnye patsany protiv zombi,0,2020,88,"Comedy,Sci-Fi",0.15317389988997296
86505,Ne jouez pas avec les Martiens,0,1968,81,"Comedy,Sci-Fi",0.15316223472855667
215900,Call of the Undead,0,2012,83,"Horror,Sci-Fi",0.1531062560850193
228206,Day 1,0,2016,\N,Sci-Fi,0.15304374495331896
262793,Ananda: Rise of Notra,0,2019,135,Sci-Fi,0.15304374495331896
168722,Rat Scratch Fever,0,2011,90,"Horror,Sci-Fi",0.15299775397324963
124042,Rub Love,0,1998,89,"Romance,Sci-Fi,Thriller",0.1529906567061546
216920,Corazón azul,0,2021,103,"Drama,Horror,Sci-Fi",0.1529906567061546
190483,Nydenion,0,2010,89,Sci-Fi,0.15298481313716006
182687,Ameba,0,2021,72,"Drama,Sci-Fi",0.1529547122299531
212449,Ombis: Alien Invasion,0,2013,85,"Action,Horror,Sci-Fi",0.15289165261398724
217348,51 Degrees North,0,2015,\N,"Drama,Mystery,Sci-Fi",0.15288710829021387
197906,Spacebong Beach Babes,0,2010,86,Sci-Fi,0.15283385798128474
245881,Defective,0,2017,101,"Action,Sci-Fi,Thriller",0.1528014816878625
120660,If,0,2003,88,"Sci-Fi,Thriller",0.1527634984294423
172913,Midnight in a Perfect World,0,2020,91,"Horror,Sci-Fi,Thriller",0.1527194305224032
224631,Curse of the Mayans,0,2017,88,"Action,Horror,Sci-Fi",0.15271074579407623
142233,Showdown at Area 51,0,2007,96,"Action,Sci-Fi,Thriller",0.15254582526054083
227445,They Will Outlive Us All,0,2013,73,"Comedy,Horror,Sci-Fi",0.15254444191244168
234136,Timespace,0,2014,90,"Drama,Sci-Fi",0.15253737570906645
110237,They Crawl,0,2001,93,"Horror,Sci-Fi,Thriller",0.15251134404850122
202656,Ninja: Prophecy of Death,0,2011,90,"Action,Horror,Sci-Fi",0.15250387858101486
27834,Masters of Venus,0,1962,112,"Family,Sci-Fi",0.15248214866801854
217992,After the World Ended,0,2015,90,"Drama,Sci-Fi",0.15248214866801854
239897,Frequency,0,2014,\N,Sci-Fi,0.15239564422031338
261106,Mission Pakal to Mars,0,2016,82,"Comedy,Sci-Fi,Thriller",0.1523915200806837
238794,World Brain,0,2015,73,"Documentary,Sci-Fi",0.1523915200806837
33791,S.O.S. invasión,0,1969,87,Sci-Fi,0.15237126499345421
288124,Ill: Final Contagium,0,2020,105,"Fantasy,Horror,Sci-Fi",0.15233798981819743
234649,Spectrographies,0,2015,59,Sci-Fi,0.15231761492288437
64170,Time Under Fire,0,1997,92,"Action,Sci-Fi",0.1522994705891516
190498,Pizza Man,0,2011,90,"Action,Family,Sci-Fi",0.1522656937434702
84858,Sixteen Tongues,0,1999,80,"Horror,Sci-Fi",0.15225381628876017
167649,Sexy S.W.A.T. Team,0,1998,61,"Action,Sci-Fi",0.1522394754846899
276446,Meleyin öpüsü,0,2017,80,"Drama,Sci-Fi",0.1522394754846899
134842,Space Monster Wangmagwi,0,1967,80,Sci-Fi,0.1522394754846899
103715,The Dream Factory,0,1990,100,"Drama,Fantasy,Sci-Fi",0.1522394754846899
154501,The Alpha Test,0,2020,87,"Horror,Sci-Fi,Thriller",0.15221150493969826
50330,Operation Dead End,0,1986,95,"Drama,Sci-Fi",0.1521647854235708
75205,Kamen Rider X: Five Riders vs. King Dark,0,1974,\N,"Action,Adventure,Sci-Fi",0.15216290742136052
72673,Woundings,0,1998,102,"Drama,Sci-Fi",0.1521004502971271
264756,Atar Mass 2019,0,2017,\N,"Action,Romance,Sci-Fi",0.15209837140551102
7623,Super-Speed,0,1935,53,"Drama,Sci-Fi",0.15209837140551102
212712,Suicide or Lulu and Me in a World Made for Two,0,2014,105,"Comedy,Drama,Sci-Fi",0.15208038367739765
110922,Granice svemira,0,2000,91,"Drama,Sci-Fi",0.15206565001989697
21507,The Snow Creature,0,1954,69,"Horror,Sci-Fi",0.1520631507349576
54483,Der achte Tag,0,1990,99,Sci-Fi,0.15203058786118992
262216,Prototype,0,2017,63,"Documentary,Sci-Fi",0.15203058786118992
93470,Rasuto Furankenshutain,0,1991,118,"Drama,Horror,Sci-Fi",0.15203058786118992
273911,Alpha Code,0,2020,97,"Mystery,Sci-Fi,Thriller",0.1520194088120689
282473,Raduaa,0,2018,130,"Comedy,Sci-Fi",0.15201522537743958
57551,Cyber Eden,0,1992,108,"Comedy,Sci-Fi",0.15201090117769198
109856,Superman,0,1987,123,"Action,Adventure,Sci-Fi",0.15196364413656077
165978,Almost Human,0,2020,91,"Crime,Romance,Sci-Fi",0.15188965531619558
98524,Anthrax,0,2001,90,"Drama,Sci-Fi,Thriller",0.15186569964141183
239926,Star Leaf,0,2015,77,"Horror,Sci-Fi,Thriller",0.15181442909187964
231978,One Shot,0,2014,91,"Action,Sci-Fi",0.15179400638571347
58717,Dragon Fire,0,1993,90,"Action,Drama,Sci-Fi",0.15173165111985235
